,e1,e2,sim
899,http://dbpedia.org/resource/Boban_Nikolovski,http://yago-knowledge.org/resource/Boban_Nikolovski,1.0
900,http://dbpedia.org/resource/Morten_Cramer,http://yago-knowledge.org/resource/Morten_Cramer,1.0
901,http://dbpedia.org/resource/Chessington_&_Hook_United_F.C.,http://yago-knowledge.org/resource/Chessington_&_Hook_United_F.C.,1.0
902,"http://dbpedia.org/resource/Tannersville,_Virginia","http://yago-knowledge.org/resource/Tannersville,_Virginia",1.0
903,http://dbpedia.org/resource/Quinton_Young,http://yago-knowledge.org/resource/Quinton_Young,1.0
904,http://dbpedia.org/resource/Paolo_Carbonaro,http://yago-knowledge.org/resource/Paolo_Carbonaro,1.0
905,http://dbpedia.org/resource/FF_Jaro,http://yago-knowledge.org/resource/FF_Jaro,1.0
906,http://dbpedia.org/resource/Yuval_Spungin,http://yago-knowledge.org/resource/Yuval_Spungin,1.0
907,http://dbpedia.org/resource/Oleg_Olegovich_Malyukov,http://yago-knowledge.org/resource/Oleg_Olegovich_Malyukov,1.0
908,http://dbpedia.org/resource/Takanori_Sugeno,http://yago-knowledge.org/resource/Takanori_Sugeno,1.0
909,http://dbpedia.org/resource/James_McArthur,http://yago-knowledge.org/resource/James_McArthur,1.0
910,http://dbpedia.org/resource/Jurgen_Vandeurzen,http://yago-knowledge.org/resource/Jurgen_Vandeurzen,1.0
911,http://dbpedia.org/resource/Tony_Basha,http://yago-knowledge.org/resource/Tony_Basha,1.0
912,http://dbpedia.org/resource/Ciaran_Quinn,http://yago-knowledge.org/resource/Ciaran_Quinn,1.0
913,http://dbpedia.org/resource/Vasile_Zavoda,http://yago-knowledge.org/resource/Vasile_Zavoda,1.0
914,http://dbpedia.org/resource/Richard_Sukuta-Pasu,http://yago-knowledge.org/resource/Richard_Sukuta-Pasu,1.0
915,http://dbpedia.org/resource/Pierpaolo_Bisoli,http://yago-knowledge.org/resource/Pierpaolo_Bisoli,1.0
916,http://dbpedia.org/resource/Yochanan_Vollach,http://yago-knowledge.org/resource/Yochanan_Vollach,1.0
917,http://dbpedia.org/resource/Joseph_Depledge,http://yago-knowledge.org/resource/Joseph_Depledge,1.0
918,http://dbpedia.org/resource/Barczewo,http://yago-knowledge.org/resource/Barczewo,1.0
919,http://dbpedia.org/resource/Alfredo_Torres,http://yago-knowledge.org/resource/Alfredo_Torres,1.0
920,http://dbpedia.org/resource/Dean_Leacock,http://yago-knowledge.org/resource/Dean_Leacock,1.0
921,http://dbpedia.org/resource/Bryan_Robson,http://yago-knowledge.org/resource/Bryan_Robson,1.0
922,http://dbpedia.org/resource/Fabio_Gatti,http://yago-knowledge.org/resource/Fabio_Gatti,1.0
923,http://dbpedia.org/resource/Moris_Carrozzieri,http://yago-knowledge.org/resource/Moris_Carrozzieri,1.0
924,http://dbpedia.org/resource/Frank_Siersleben,http://yago-knowledge.org/resource/Frank_Siersleben,1.0
925,http://dbpedia.org/resource/Gary_Micklewhite,http://yago-knowledge.org/resource/Gary_Micklewhite,1.0
926,http://dbpedia.org/resource/Eden_Hazard,http://yago-knowledge.org/resource/Eden_Hazard,1.0
927,http://dbpedia.org/resource/Charles_Howson,http://yago-knowledge.org/resource/Charles_Howson,1.0
928,http://dbpedia.org/resource/Daniele_Adani,http://yago-knowledge.org/resource/Daniele_Adani,1.0
929,http://dbpedia.org/resource/Kuopio,http://yago-knowledge.org/resource/Kuopio,1.0
930,http://dbpedia.org/resource/Ricardo_Alonso,http://yago-knowledge.org/resource/Ricardo_Alonso,1.0
931,http://dbpedia.org/resource/Almere,http://yago-knowledge.org/resource/Almere,1.0
932,http://dbpedia.org/resource/Miodrag_Medan,http://yago-knowledge.org/resource/Miodrag_Medan,1.0
933,http://dbpedia.org/resource/Nigel_Worthington,http://yago-knowledge.org/resource/Nigel_Worthington,1.0
934,http://dbpedia.org/resource/Paulo_Marcel_Pereira_Merabet,http://yago-knowledge.org/resource/Paulo_Marcel_Pereira_Merabet,1.0
935,http://dbpedia.org/resource/Randy_Wolters,http://yago-knowledge.org/resource/Randy_Wolters,1.0
936,http://dbpedia.org/resource/Lounis_Lanseur,http://yago-knowledge.org/resource/Lounis_Lanseur,1.0
937,http://dbpedia.org/resource/Charles_Sandbach,http://yago-knowledge.org/resource/Charles_Sandbach,1.0
938,http://dbpedia.org/resource/Karuvarakundu,http://yago-knowledge.org/resource/Karuvarakundu,1.0
939,http://dbpedia.org/resource/Hugh_McLenahan,http://yago-knowledge.org/resource/Hugh_McLenahan,1.0
940,http://dbpedia.org/resource/Fahem_Ouslati,http://yago-knowledge.org/resource/Fahem_Ouslati,1.0
941,http://dbpedia.org/resource/Bob_Brocklebank,http://yago-knowledge.org/resource/Bob_Brocklebank,1.0
942,http://dbpedia.org/resource/Ardchullarie_More,http://yago-knowledge.org/resource/Ardchullarie_More,1.0
943,http://dbpedia.org/resource/David_Town,http://yago-knowledge.org/resource/David_Town,1.0
944,http://dbpedia.org/resource/Neil_Barlow,http://yago-knowledge.org/resource/Neil_Barlow,1.0
945,http://dbpedia.org/resource/Armend_Dallku,http://yago-knowledge.org/resource/Armend_Dallku,1.0
946,http://dbpedia.org/resource/Pablo_Cavallero,http://yago-knowledge.org/resource/Pablo_Cavallero,1.0
947,http://dbpedia.org/resource/Mario_Perazzolo,http://yago-knowledge.org/resource/Mario_Perazzolo,1.0
948,http://dbpedia.org/resource/Roberto_Colacone,http://yago-knowledge.org/resource/Roberto_Colacone,1.0
949,http://dbpedia.org/resource/Mahmoud_Shakibi,http://yago-knowledge.org/resource/Mahmoud_Shakibi,1.0
950,http://dbpedia.org/resource/RKC_Waalwijk,http://yago-knowledge.org/resource/RKC_Waalwijk,1.0
951,http://dbpedia.org/resource/Yangou_Gala,http://yago-knowledge.org/resource/Yangou_Gala,1.0
952,http://dbpedia.org/resource/Apichet_Puttan,http://yago-knowledge.org/resource/Apichet_Puttan,1.0
953,http://dbpedia.org/resource/Calum_Bett,http://yago-knowledge.org/resource/Calum_Bett,1.0
954,http://dbpedia.org/resource/Marama_Vahirua,http://yago-knowledge.org/resource/Marama_Vahirua,1.0
955,http://dbpedia.org/resource/Dedovsk,http://yago-knowledge.org/resource/Dedovsk,1.0
956,http://dbpedia.org/resource/Raul_Costin,http://yago-knowledge.org/resource/Raul_Costin,1.0
957,http://dbpedia.org/resource/Dean_Wurzberger,http://yago-knowledge.org/resource/Dean_Wurzberger,1.0
958,http://dbpedia.org/resource/Baffour_Gyan,http://yago-knowledge.org/resource/Baffour_Gyan,1.0
959,http://dbpedia.org/resource/Richie_Pitt,http://yago-knowledge.org/resource/Richie_Pitt,1.0
960,http://dbpedia.org/resource/Afrim_Taku,http://yago-knowledge.org/resource/Afrim_Taku,1.0
961,http://dbpedia.org/resource/Gabon_national_football_team,http://yago-knowledge.org/resource/Gabon_national_football_team,1.0
962,http://dbpedia.org/resource/Valter_Bonacina,http://yago-knowledge.org/resource/Valter_Bonacina,1.0
963,http://dbpedia.org/resource/Amadeo_Carrizo,http://yago-knowledge.org/resource/Amadeo_Carrizo,1.0
964,http://dbpedia.org/resource/Dominik_Reinhardt,http://yago-knowledge.org/resource/Dominik_Reinhardt,1.0
965,http://dbpedia.org/resource/James_Currier,http://yago-knowledge.org/resource/James_Currier,1.0
966,http://dbpedia.org/resource/Wojciech_Kowalewski,http://yago-knowledge.org/resource/Wojciech_Kowalewski,1.0
967,http://dbpedia.org/resource/Albert_Sturgess,http://yago-knowledge.org/resource/Albert_Sturgess,1.0
968,http://dbpedia.org/resource/Hossein_Kazemi,http://yago-knowledge.org/resource/Hossein_Kazemi,1.0
969,http://dbpedia.org/resource/Ali_Al_Saadi,http://yago-knowledge.org/resource/Ali_Al_Saadi,1.0
970,http://dbpedia.org/resource/Matko_Djarmati,http://yago-knowledge.org/resource/Matko_Djarmati,1.0
971,http://dbpedia.org/resource/Alejandro_Martinuccio,http://yago-knowledge.org/resource/Alejandro_Martinuccio,1.0
972,http://dbpedia.org/resource/Kristoffer_Fagercrantz,http://yago-knowledge.org/resource/Kristoffer_Fagercrantz,1.0
973,http://dbpedia.org/resource/Shah-e_Pari,http://yago-knowledge.org/resource/Shah-e_Pari,1.0
974,http://dbpedia.org/resource/FC_Nordjylland,http://yago-knowledge.org/resource/FC_Nordjylland,1.0
975,http://dbpedia.org/resource/Albert_Bloxham,http://yago-knowledge.org/resource/Albert_Bloxham,1.0
976,http://dbpedia.org/resource/Rachel_Cuschieri,http://yago-knowledge.org/resource/Rachel_Cuschieri,1.0
977,http://dbpedia.org/resource/Robert_Szczot,http://yago-knowledge.org/resource/Robert_Szczot,1.0
978,http://dbpedia.org/resource/Julio_Abbadie,http://yago-knowledge.org/resource/Julio_Abbadie,1.0
979,http://dbpedia.org/resource/Simone_Tonelli,http://yago-knowledge.org/resource/Simone_Tonelli,1.0
980,http://dbpedia.org/resource/Claudio_Cardozo,http://yago-knowledge.org/resource/Claudio_Cardozo,1.0
981,http://dbpedia.org/resource/Andrea_Bavena,http://yago-knowledge.org/resource/Andrea_Bavena,1.0
982,http://dbpedia.org/resource/Han_Yanming,http://yago-knowledge.org/resource/Han_Yanming,1.0
983,http://dbpedia.org/resource/Robert_Sloan,http://yago-knowledge.org/resource/Robert_Sloan,1.0
984,http://dbpedia.org/resource/Fernando_Gago,http://yago-knowledge.org/resource/Fernando_Gago,1.0
985,http://dbpedia.org/resource/Simone_Esposito,http://yago-knowledge.org/resource/Simone_Esposito,1.0
986,http://dbpedia.org/resource/Emma_Stewart,http://yago-knowledge.org/resource/Emma_Stewart,1.0
987,http://dbpedia.org/resource/AC_Oulu,http://yago-knowledge.org/resource/AC_Oulu,1.0
988,http://dbpedia.org/resource/Juan_Carlos_Carrizo,http://yago-knowledge.org/resource/Juan_Carlos_Carrizo,1.0
989,http://dbpedia.org/resource/Faouzi_Ghoulam,http://yago-knowledge.org/resource/Faouzi_Ghoulam,1.0
990,http://dbpedia.org/resource/Ivan_Marconi,http://yago-knowledge.org/resource/Ivan_Marconi,1.0
991,http://dbpedia.org/resource/Derek_Tomkinson,http://yago-knowledge.org/resource/Derek_Tomkinson,1.0
992,http://dbpedia.org/resource/Wang_Yongpo,http://yago-knowledge.org/resource/Wang_Yongpo,1.0
993,http://dbpedia.org/resource/Malik_Zorgane,http://yago-knowledge.org/resource/Malik_Zorgane,1.0
994,"http://dbpedia.org/resource/True,_West_Virginia","http://yago-knowledge.org/resource/True,_West_Virginia",1.0
995,http://dbpedia.org/resource/Chelsea_Stewart,http://yago-knowledge.org/resource/Chelsea_Stewart,1.0
996,http://dbpedia.org/resource/Logtun,http://yago-knowledge.org/resource/Logtun,1.0
997,http://dbpedia.org/resource/Albert_Streit,http://yago-knowledge.org/resource/Albert_Streit,1.0
998,http://dbpedia.org/resource/Gheorghe_Stratulat,http://yago-knowledge.org/resource/Gheorghe_Stratulat,1.0
999,http://dbpedia.org/resource/Adel_Taarabt,http://yago-knowledge.org/resource/Adel_Taarabt,1.0
1000,http://dbpedia.org/resource/Batnaya,http://yago-knowledge.org/resource/Batnaya,1.0
1001,http://dbpedia.org/resource/Jimmy_O'Rourke,http://yago-knowledge.org/resource/Jimmy_O'Rourke,1.0
1002,http://dbpedia.org/resource/Jason_Thomson,http://yago-knowledge.org/resource/Jason_Thomson,1.0
1003,http://dbpedia.org/resource/Dominic_Oduro,http://yago-knowledge.org/resource/Dominic_Oduro,1.0
1004,http://dbpedia.org/resource/Burkhard_Pape,http://yago-knowledge.org/resource/Burkhard_Pape,1.0
1005,http://dbpedia.org/resource/Dimitrios_Kottaras,http://yago-knowledge.org/resource/Dimitrios_Kottaras,1.0
1006,http://dbpedia.org/resource/Oleh_Kovalenko,http://yago-knowledge.org/resource/Oleh_Kovalenko,1.0
1007,http://dbpedia.org/resource/Marcelo_Grohe,http://yago-knowledge.org/resource/Marcelo_Grohe,1.0
1008,http://dbpedia.org/resource/Sabri_Lamouchi,http://yago-knowledge.org/resource/Sabri_Lamouchi,1.0
1009,http://dbpedia.org/resource/Calgary_Kickers,http://yago-knowledge.org/resource/Calgary_Kickers,1.0
1010,http://dbpedia.org/resource/Paul_Showler,http://yago-knowledge.org/resource/Paul_Showler,1.0
1011,http://dbpedia.org/resource/Sebastian_Mila,http://yago-knowledge.org/resource/Sebastian_Mila,1.0
1012,http://dbpedia.org/resource/Jamie_Dodds,http://yago-knowledge.org/resource/Jamie_Dodds,1.0
1013,http://dbpedia.org/resource/John_Tyma,http://yago-knowledge.org/resource/John_Tyma,1.0
1014,http://dbpedia.org/resource/Francesco_Totti,http://yago-knowledge.org/resource/Francesco_Totti,1.0
1015,http://dbpedia.org/resource/Lisa_Dahlkvist,http://yago-knowledge.org/resource/Lisa_Dahlkvist,1.0
1016,"http://dbpedia.org/resource/Steele,_Arkansas","http://yago-knowledge.org/resource/Steele,_Arkansas",1.0
1017,http://dbpedia.org/resource/Alex_McNab,http://yago-knowledge.org/resource/Alex_McNab,1.0
1018,http://dbpedia.org/resource/Paulus_Roiha,http://yago-knowledge.org/resource/Paulus_Roiha,1.0
1019,http://dbpedia.org/resource/Iacopo_Balestri,http://yago-knowledge.org/resource/Iacopo_Balestri,1.0
1020,http://dbpedia.org/resource/Harmony_Ikande,http://yago-knowledge.org/resource/Harmony_Ikande,1.0
1021,http://dbpedia.org/resource/Marians_Pahars,http://yago-knowledge.org/resource/Marian_Pahars,1.0
1022,http://dbpedia.org/resource/Chris_Agoliati,http://yago-knowledge.org/resource/Chris_Agoliati,1.0
1023,http://dbpedia.org/resource/Andrea_Chiopris_Gori,http://yago-knowledge.org/resource/Andrea_Chiopris_Gori,1.0
1024,http://dbpedia.org/resource/Reda_Agourram,http://yago-knowledge.org/resource/Reda_Agourram,1.0
1025,http://dbpedia.org/resource/CD_San_Fernando,http://yago-knowledge.org/resource/CD_San_Fernando,1.0
1026,http://dbpedia.org/resource/Jiao_Zhe,http://yago-knowledge.org/resource/Jiao_Zhe,1.0
1027,"http://dbpedia.org/resource/Atwood,_Wisconsin","http://yago-knowledge.org/resource/Atwood,_Wisconsin",1.0
1028,http://dbpedia.org/resource/Kristof_Snelders,http://yago-knowledge.org/resource/Kristof_Snelders,1.0
1029,http://dbpedia.org/resource/Goma_Lambu,http://yago-knowledge.org/resource/Goma_Lambu,1.0
1030,http://dbpedia.org/resource/Junichi_Inamoto,http://yago-knowledge.org/resource/Junichi_Inamoto,1.0
1031,http://dbpedia.org/resource/Sean_McClare,http://yago-knowledge.org/resource/Sean_McClare,1.0
1032,http://dbpedia.org/resource/Jimmy_Rolland,http://yago-knowledge.org/resource/Jimmy_Rolland,1.0
1033,http://dbpedia.org/resource/Julio_Salinas,http://yago-knowledge.org/resource/Julio_Salinas,1.0
1034,"http://dbpedia.org/resource/Cutter,_Wisconsin","http://yago-knowledge.org/resource/Cutter,_Wisconsin",1.0
1035,http://dbpedia.org/resource/Marco_Di_Vaio,http://yago-knowledge.org/resource/Marco_Di_Vaio,1.0
1036,http://dbpedia.org/resource/Stephen_Armstrong,http://yago-knowledge.org/resource/Stephen_Armstrong,1.0
1037,http://dbpedia.org/resource/Peter_Wisgerhof,http://yago-knowledge.org/resource/Peter_Wisgerhof,1.0
1038,http://dbpedia.org/resource/Giacomo_Modica,http://yago-knowledge.org/resource/Giacomo_Modica,1.0
1039,http://dbpedia.org/resource/Brian_Steen_Nielsen,http://yago-knowledge.org/resource/Brian_Steen_Nielsen,1.0
1040,http://dbpedia.org/resource/Jaime_Bruinier,http://yago-knowledge.org/resource/Jaime_Bruinier,1.0
1041,http://dbpedia.org/resource/David_Howland,http://yago-knowledge.org/resource/David_Howland,1.0
1042,http://dbpedia.org/resource/Giuseppe_Cozzolino,http://yago-knowledge.org/resource/Giuseppe_Cozzolino,1.0
1043,http://dbpedia.org/resource/Juan_Cruz_Gill,http://yago-knowledge.org/resource/Juan_Cruz_Gill,1.0
1044,http://dbpedia.org/resource/Tamji,http://yago-knowledge.org/resource/Tamji,1.0
1045,http://dbpedia.org/resource/APOP_Kinyras_FC,http://yago-knowledge.org/resource/APOP_Kinyras_FC,1.0
1046,http://dbpedia.org/resource/David_Clarkson,http://yago-knowledge.org/resource/David_Clarkson,1.0
1047,http://dbpedia.org/resource/Rini_Coolen,http://yago-knowledge.org/resource/Rini_Coolen,1.0
1048,http://dbpedia.org/resource/Magnus_Bahne,http://yago-knowledge.org/resource/Magnus_Bahne,1.0
1049,http://dbpedia.org/resource/Fraser_Mullen,http://yago-knowledge.org/resource/Fraser_Mullen,1.0
1050,http://dbpedia.org/resource/Bibbiano,http://yago-knowledge.org/resource/Bibbiano,1.0
1051,http://dbpedia.org/resource/Marco_Reda,http://yago-knowledge.org/resource/Marco_Reda,1.0
1052,http://dbpedia.org/resource/Luc_Holtz,http://yago-knowledge.org/resource/Luc_Holtz,1.0
1053,http://dbpedia.org/resource/Xavi,http://yago-knowledge.org/resource/Xavi,1.0
1054,http://dbpedia.org/resource/CAPS_United_F.C.,http://yago-knowledge.org/resource/CAPS_United_F.C.,1.0
1055,http://dbpedia.org/resource/Chris_Mavinga,http://yago-knowledge.org/resource/Chris_Mavinga,1.0
1056,http://dbpedia.org/resource/Farooq_Shah,http://yago-knowledge.org/resource/Farooq_Shah,1.0
1057,http://dbpedia.org/resource/Roald_Poulsen,http://yago-knowledge.org/resource/Roald_Poulsen,1.0
1058,http://dbpedia.org/resource/Birmingham,"http://yago-knowledge.org/resource/Birmingham,_Michigan",1.0
1059,http://dbpedia.org/resource/Philippe_Billy,http://yago-knowledge.org/resource/Philippe_Billy,1.0
1060,http://dbpedia.org/resource/Romain_Larrieu,http://yago-knowledge.org/resource/Romain_Larrieu,1.0
1061,http://dbpedia.org/resource/Ian_Park,http://yago-knowledge.org/resource/Ian_Park,1.0
1062,http://dbpedia.org/resource/Robert_Lechte,http://yago-knowledge.org/resource/Robert_Lechte,1.0
1063,http://dbpedia.org/resource/Graham_Carey,http://yago-knowledge.org/resource/Graham_Carey,1.0
1064,http://dbpedia.org/resource/Stanislav_Angelov,http://yago-knowledge.org/resource/Stanislav_Angelov,1.0
1065,http://dbpedia.org/resource/Helgeland,http://yago-knowledge.org/resource/Helgeland,1.0
1066,http://dbpedia.org/resource/Jean-Louis_Valois,http://yago-knowledge.org/resource/Jean-Louis_Valois,1.0
1067,http://dbpedia.org/resource/Mark_Snijders,http://yago-knowledge.org/resource/Mark_Snijders,1.0
1068,http://dbpedia.org/resource/Savvas_Kofidis,http://yago-knowledge.org/resource/Savvas_Kofidis,1.0
1069,http://dbpedia.org/resource/Anthony_Obodai,http://yago-knowledge.org/resource/Anthony_Obodai,1.0
1070,http://dbpedia.org/resource/Bough_Beech,http://yago-knowledge.org/resource/Bough_Beech,1.0
1071,http://dbpedia.org/resource/Denis_Caniza,http://yago-knowledge.org/resource/Denis_Caniza,1.0
1072,http://dbpedia.org/resource/Abeokuta,http://yago-knowledge.org/resource/Abeokuta,1.0
1073,http://dbpedia.org/resource/Ferhat_Kiraz,http://yago-knowledge.org/resource/Ferhat_Kiraz,1.0
1074,http://dbpedia.org/resource/Kevin_Molino,http://yago-knowledge.org/resource/Kevin_Molino,1.0
1075,http://dbpedia.org/resource/Weston_Workers_Bears_FC,http://yago-knowledge.org/resource/Weston_Workers_Bears_FC,1.0
1076,http://dbpedia.org/resource/Amadou_Konte,http://yago-knowledge.org/resource/Amadou_Konte,1.0
1077,http://dbpedia.org/resource/Frank_Magerman,http://yago-knowledge.org/resource/Frank_Magerman,1.0
1078,http://dbpedia.org/resource/Cumbria,http://yago-knowledge.org/resource/Cumbria,1.0
1079,http://dbpedia.org/resource/Pat_Byrne,http://yago-knowledge.org/resource/Pat_Byrne,1.0
1080,http://dbpedia.org/resource/Jens_Berthel_Askou,http://yago-knowledge.org/resource/Jens_Berthel_Askou,1.0
1081,http://dbpedia.org/resource/Sokratis_Boudouris,http://yago-knowledge.org/resource/Sokratis_Boudouris,1.0
1082,http://dbpedia.org/resource/Sami_Allagui,http://yago-knowledge.org/resource/Sami_Allagui,1.0
1083,http://dbpedia.org/resource/Linda_Bresonik,http://yago-knowledge.org/resource/Linda_Bresonik,1.0
1084,http://dbpedia.org/resource/Roger_Boli,http://yago-knowledge.org/resource/Roger_Boli,1.0
1085,http://dbpedia.org/resource/Terence_Makengo,http://yago-knowledge.org/resource/Terence_Makengo,1.0
1086,http://dbpedia.org/resource/Joern_Renzenbrink,http://yago-knowledge.org/resource/Joern_Renzenbrink,1.0
1087,http://dbpedia.org/resource/Oinam_Bembem_Devi,http://yago-knowledge.org/resource/Oinam_Bembem_Devi,1.0
1088,http://dbpedia.org/resource/Sara_Clapham,http://yago-knowledge.org/resource/Sara_Clapham,1.0
1089,http://dbpedia.org/resource/Louise_Quinn,http://yago-knowledge.org/resource/Louise_Quinn,1.0
1090,http://dbpedia.org/resource/Horst_Stemke,http://yago-knowledge.org/resource/Horst_Stemke,1.0
1091,http://dbpedia.org/resource/Yataity_del_Norte,http://yago-knowledge.org/resource/Yataity_del_Norte,1.0
1092,http://dbpedia.org/resource/Daniel_Timofte,http://yago-knowledge.org/resource/Daniel_Timofte,1.0
1093,http://dbpedia.org/resource/Orest_Lenczyk,http://yago-knowledge.org/resource/Orest_Lenczyk,1.0
1094,http://dbpedia.org/resource/Miro_Rys,http://yago-knowledge.org/resource/Miro_Rys,1.0
1095,http://dbpedia.org/resource/Hughenden_Valley,http://yago-knowledge.org/resource/Hughenden_Valley,1.0
1096,http://dbpedia.org/resource/West_Virginia_Chaos,http://yago-knowledge.org/resource/West_Virginia_Chaos,1.0
1097,http://dbpedia.org/resource/Giulio_Donati,http://yago-knowledge.org/resource/Giulio_Donati,1.0
1098,http://dbpedia.org/resource/Wilfried_Dalmat,http://yago-knowledge.org/resource/Wilfried_Dalmat,1.0
1099,"http://dbpedia.org/resource/Keystone,_West_Virginia","http://yago-knowledge.org/resource/Keystone,_West_Virginia",1.0
1100,http://dbpedia.org/resource/ES_Zarzis,http://yago-knowledge.org/resource/ES_Zarzis,1.0
1101,http://dbpedia.org/resource/Moreno_Aoas_Vidal,http://yago-knowledge.org/resource/Moreno_Aoas_Vidal,1.0
1102,http://dbpedia.org/resource/Alexandria,"http://yago-knowledge.org/resource/Alexandria,_Romania",1.0
1103,http://dbpedia.org/resource/FC_Zorky_Krasnogorsk_(women),http://yago-knowledge.org/resource/FC_Zorky_Krasnogorsk_(women),1.0
1104,http://dbpedia.org/resource/Tom_Boere,http://yago-knowledge.org/resource/Tom_Boere,1.0
1105,"http://dbpedia.org/resource/River_Road,_North_Carolina","http://yago-knowledge.org/resource/River_Road,_North_Carolina",1.0
1106,http://dbpedia.org/resource/Conor_Hourihane,http://yago-knowledge.org/resource/Conor_Hourihane,1.0
1107,http://dbpedia.org/resource/Steven_Diaz,http://yago-knowledge.org/resource/Steven_Diaz,1.0
1108,http://dbpedia.org/resource/Yenagoa,http://yago-knowledge.org/resource/Yenagoa,1.0
1109,http://dbpedia.org/resource/Halil_Asani,http://yago-knowledge.org/resource/Halil_Asani,1.0
1110,http://dbpedia.org/resource/Dieter_Stinka,http://yago-knowledge.org/resource/Dieter_Stinka,1.0
1111,http://dbpedia.org/resource/Mehdi_Ballouchy,http://yago-knowledge.org/resource/Mehdi_Ballouchy,1.0
1112,http://dbpedia.org/resource/Fabio_Catacchini,http://yago-knowledge.org/resource/Fabio_Catacchini,1.0
1113,http://dbpedia.org/resource/Paul_Dougherty,http://yago-knowledge.org/resource/Paul_Dougherty,1.0
1114,http://dbpedia.org/resource/Dean_Ashton,http://yago-knowledge.org/resource/Dean_Ashton,1.0
1115,http://dbpedia.org/resource/Chun_Keng_Hong,http://yago-knowledge.org/resource/Chun_Keng_Hong,1.0
1116,http://dbpedia.org/resource/Stephen_McConalogue,http://yago-knowledge.org/resource/Stephen_McConalogue,1.0
1117,http://dbpedia.org/resource/Otto_Loewy,http://yago-knowledge.org/resource/Otto_Loewy,1.0
1118,http://dbpedia.org/resource/Dieter_Schatzschneider,http://yago-knowledge.org/resource/Dieter_Schatzschneider,1.0
1119,http://dbpedia.org/resource/Simon_Laner,http://yago-knowledge.org/resource/Simon_Laner,1.0
1120,http://dbpedia.org/resource/John_Limniatis,http://yago-knowledge.org/resource/John_Limniatis,1.0
1121,http://dbpedia.org/resource/Gregg_Burnett,http://yago-knowledge.org/resource/Gregg_Burnett,1.0
1122,http://dbpedia.org/resource/Kris_Boyd,http://yago-knowledge.org/resource/Kris_Boyd,1.0
1123,http://dbpedia.org/resource/SC_Bregenz,http://yago-knowledge.org/resource/SC_Bregenz,1.0
1124,http://dbpedia.org/resource/Dean_Barrick,http://yago-knowledge.org/resource/Dean_Barrick,1.0
1125,http://dbpedia.org/resource/Stuart_Mills,http://yago-knowledge.org/resource/Stuart_Mills,1.0
1126,http://dbpedia.org/resource/Mariusz_Lewandowski,http://yago-knowledge.org/resource/Mariusz_Lewandowski,1.0
1127,http://dbpedia.org/resource/Kenny_Steppe,http://yago-knowledge.org/resource/Kenny_Steppe,1.0
1128,http://dbpedia.org/resource/Arild_Sundgot,http://yago-knowledge.org/resource/Arild_Sundgot,1.0
1129,http://dbpedia.org/resource/Adam_Matysek,http://yago-knowledge.org/resource/Adam_Matysek,1.0
1130,http://dbpedia.org/resource/Awassa_City_F.C.,http://yago-knowledge.org/resource/Awassa_City_F.C.,1.0
1131,http://dbpedia.org/resource/Sergei_Pareiko,http://yago-knowledge.org/resource/Sergei_Pareiko,1.0
1132,http://dbpedia.org/resource/Zahir_Zerdab,http://yago-knowledge.org/resource/Zahir_Zerdab,1.0
1133,http://dbpedia.org/resource/Mario_Gjurovski,http://yago-knowledge.org/resource/Mario_Gjurovski,1.0
1134,http://dbpedia.org/resource/Ferhat_Kaplan,http://yago-knowledge.org/resource/Ferhat_Kaplan,1.0
1135,http://dbpedia.org/resource/Alan_Sunderland,http://yago-knowledge.org/resource/Alan_Sunderland,1.0
1136,http://dbpedia.org/resource/Willem_van_Hanegem,http://yago-knowledge.org/resource/Willem_van_Hanegem,1.0
1137,http://dbpedia.org/resource/Enes_Fermino,http://yago-knowledge.org/resource/Enes_Fermino,1.0
1138,http://dbpedia.org/resource/Julian_Brahja,http://yago-knowledge.org/resource/Julian_Brahja,1.0
1139,http://dbpedia.org/resource/Juan_Alberto_Estrada,http://yago-knowledge.org/resource/Juan_Alberto_Estrada,1.0
1140,http://dbpedia.org/resource/Kwesi_Appiah,http://yago-knowledge.org/resource/Kwesi_Appiah,1.0
1141,http://dbpedia.org/resource/Steve_Finnieston,http://yago-knowledge.org/resource/Steve_Finnieston,1.0
1142,http://dbpedia.org/resource/Marek_Heinz,http://yago-knowledge.org/resource/Marek_Heinz,1.0
1143,http://dbpedia.org/resource/Hans_Erik_Ramberg,http://yago-knowledge.org/resource/Hans_Erik_Ramberg,1.0
1144,http://dbpedia.org/resource/Belvedere_Marittimo,http://yago-knowledge.org/resource/Belvedere_Marittimo,1.0
1145,http://dbpedia.org/resource/Sulejman_Demollari,http://yago-knowledge.org/resource/Sulejman_Demollari,1.0
1146,http://dbpedia.org/resource/Hans-Georg_Moldenhauer,http://yago-knowledge.org/resource/Hans-Georg_Moldenhauer,1.0
1147,"http://dbpedia.org/resource/Labo,_Togo","http://yago-knowledge.org/resource/Labo,_Togo",1.0
1148,http://dbpedia.org/resource/Paul_Cuddy,http://yago-knowledge.org/resource/Paul_Cuddy,1.0
1149,http://dbpedia.org/resource/Kutakan,http://yago-knowledge.org/resource/Kutakan,1.0
1150,http://dbpedia.org/resource/Bank_Tejarat_F.C.,http://yago-knowledge.org/resource/Bank_Tejarat_F.C.,1.0
1151,http://dbpedia.org/resource/Darren_Brady,http://yago-knowledge.org/resource/Darren_Brady,1.0
